会社名,会社コード,年月,現金・預金／現金及び現金同等物,受取手形・売掛金及び契約資産／売掛金及びその他の短期債権,棚卸資産,投資有価証券・関係会社株式・出資金,資産合計,支払手形・買掛金／買掛金及びその他の短期債務,長期借入金・社債・転換社債,負債合計,売上高・営業収益［累計］,売上総利益［累計］_x,営業利益［累計］_x,当期純利益（連結）［累計］_x,投資活動によるキャッシュフロー,財務活動によるキャッシュフロー,配当性向［累計］,ROE,ROA,東京終値,時価総額成長率
ＳＭＣ,T6273,2017-03-01,0.385656685,0.118292347,0.150266176,0.045871337,1192444,0.05086025,0.00447652,0.135918332,0.408929057,0.4986372724942322,0.289376057421174,113417.0,-0.075781336,-0.038162798,17.8,0.095113073,0.289376057,1512.6,0.225084082
ＳＭＣ,T6273,2018-03-01,0.377123964,0.121109696,0.153145827,0.072346209,1342890,0.065836368,0.003572891,0.14332745,0.440121678,0.5154584753863984,0.3255780114544824,137169.0,-0.052616372,-0.027392415,19.6,0.102144639,0.325578011,1716.3,0.334009974
ＳＭＣ,T6273,2019-03-01,0.37400562,0.113782545,0.165742226,0.070126279,1389308,0.027720995,0.001968606,0.105128596,0.415277246,0.5145056400230177,0.312338373648925,130814.0,-0.042323229,-0.01882304,20.6,0.094157674,0.312338374,1591.64,-0.10845043
ＳＭＣ,T6273,2020-03-01,0.394315442,0.102935624,0.167243781,0.053785618,1390539,0.027600089,0.005602144,0.098718554,0.378270584,0.4940152091254753,0.2780494296577946,110594.0,0.017923266,-0.035903344,24.1,0.079533194,0.27804943,1403.04,0.074299421
ＳＭＣ,T6273,2021-03-01,0.408664752,0.113603023,0.161540155,0.047005886,1539871,0.028632918,0.006054403,0.103828827,0.35858718,0.481460688401204,0.2777274719383967,121826.0,0.047692307,-0.036372527,27.3,0.079114425,0.277727472,1954.0,0.507022119
ＳＭＣ,T6273,2022-03-01,0.386922576,0.119742298,0.171498533,0.033193009,1769951,0.035086282,0.002574083,0.119029849,0.410970134,0.5002096516757699,0.3132498484321491,193323.0,-0.06566001,-0.050246024,25.7,0.109225065,0.313249848,1946.4,0.048671439
ＳＭＣ,T6273,2023-03-01,0.313064722,0.118700271,0.217123458,0.047937176,1927940,0.038194135,0.002618857,0.11702387,0.42779962,0.5106368790405106,0.3130562143234736,224905.0,-0.045170493,-0.05876687,26.1,0.116655608,0.313056214,2003.5,0.048036128
ＳＭＣ,T6273,2024-03-01,0.244088135,0.103922114,0.248050783,0.082325683,2094559,0.028081329,0.002734705,0.099633383,0.370900509,0.4673569553839559,0.2525843992518726,178353.0,-0.062972683,-0.041979242,34.3,0.085150625,0.252584399,2768.62,0.256308996
富士フイルムホールディングス,T4901,2005-03-01,0.096584935,0.173030146,0.124474728,0.109422727,2983457,0.091926916,0.032190844,0.341345292,0.847129354,0.4022724772827448,0.0650643711615297,,-0.104711078,-0.02795616,,,0.065064371,1182.18,0.180213693
富士フイルムホールディングス,T4901,2006-03-01,0.072204343,0.18120153,0.12732094,0.120375255,3027491,0.084367881,0.024551353,0.311956336,0.881090976,0.4025090956121754,0.0264052978543539,,-0.089885981,-0.026526586,,,0.026405298,1728.16,-0.027989227
富士フイルムホールディングス,T4901,2007-03-01,0.115910569,0.180164695,0.118584485,0.114991344,3319102,0.084200486,0.080734187,0.370752692,0.838336996,0.411205142377825,0.0406328638079212,,-0.089783622,0.047689706,,,0.040632864,1713.61,0.271026965
富士フイルムホールディングス,T4901,2008-03-01,0.101312644,0.178897827,0.127611144,0.087381337,3266384,0.085400247,0.078439338,0.371982902,0.871553375,0.4053880318726667,0.0728326403983661,,-0.079511472,-0.022137018,17.0,,0.07283264,1212.96,-0.258118173
富士フイルムホールディングス,T4901,2009-03-01,0.093243993,0.161855283,0.127130186,0.063130106,2896637,0.068019914,0.087683407,0.353657017,0.840403544,0.3791994886507412,0.0153166520426036,,-0.052744269,-0.035261236,142.2,,0.015316652,773.66,-0.441127064
富士フイルムホールディングス,T4901,2010-03-01,0.143656001,0.169755693,0.107206974,0.067015676,2827428,0.080950602,0.049610105,0.336559941,0.771617527,0.3964159943676768,-0.0193024408108748,,-0.046404011,-0.01506988,,,-0.019302441,978.81,0.530446013
富士フイルムホールディングス,T4901,2011-03-01,0.116037634,0.180126123,0.127134356,0.067636297,2698004,0.084589941,0.043801269,0.319413537,0.818112204,0.4081657432031423,0.0596913834737028,73598.0,-0.04889207,-0.054255665,7.5,0.027278688,0.059691383,869.38,-0.140449943
富士フイルムホールディングス,T4901,2012-03-01,0.085982369,0.196141794,0.138887507,0.05670534,2734328,0.083372953,0.007436562,0.327244939,0.797635104,0.3964972883948434,0.050096377985104,55446.0,-0.068774119,-0.008925045,39.4,0.020277745,0.050096378,854.35,-0.230890312
富士フイルムホールディングス,T4901,2013-03-01,0.146709,0.187227449,0.131284584,0.057972905,3035901,0.074859819,0.104612107,0.340987404,0.724509791,0.3844917573674495,0.0492757576584194,66488.0,-0.047294691,0.042256648,37.9,0.021900585,0.049275758,1034.71,-0.084148854
富士フイルムホールディングス,T4901,2014-03-01,0.189411021,0.193556897,0.112984112,0.056282146,3191847,0.076805686,0.098678915,0.323443448,0.757584872,0.3784173078394356,0.053124877227735,90074.0,-0.040583086,-0.007861906,33.7,0.028220027,0.053124877,1202.89,0.521304894
富士フイルムホールディングス,T4901,2015-03-01,0.207566641,0.185995231,0.104908979,0.061892089,3501950,0.069283114,0.089391625,0.309477006,0.703432945,0.3863148583637081,0.0667434714886455,126624.0,-0.035567327,-0.013019318,26.1,0.036158144,0.066743471,1543.11,0.480642045
富士フイルムホールディングス,T4901,2016-03-01,0.181431897,0.19379312,0.105425472,0.052759234,3311970,0.069412766,0.093717032,0.326081758,0.742875992,0.3936887061892396,0.0734137733840625,133495.0,-0.04750043,-0.051831689,26.0,0.04030683,0.073413773,1347.2,0.066339524
富士フイルムホールディングス,T4901,2017-03-01,0.247922769,0.18121844,0.096015809,0.046132262,3533189,0.066290538,0.123073801,0.35807057,0.657242791,0.4007660099657087,0.0741898824501122,147190.0,-0.03295578,0.031498456,23.6,0.041659253,0.074189882,1512.6,0.005053825
富士フイルムホールディングス,T4901,2018-03-01,0.219942513,0.181752621,0.103443231,0.034483558,3492940,0.064132794,0.118095931,0.341899374,0.69665239,0.3982534473866436,0.0506824911182662,144244.0,-0.032003413,-0.074138405,23.2,0.041295875,0.050682491,1716.3,-0.037180662
富士フイルムホールディングス,T4901,2019-03-01,0.191744087,0.169978142,0.109660256,0.040742474,3414692,0.061691655,0.10353291,0.342593417,0.712066857,0.4102490284759668,0.0862956813705511,157124.0,-0.061084572,-0.044959253,24.5,0.046014111,0.086295681,1591.64,0.182061519
富士フイルムホールディングス,T4901,2020-03-01,0.119243747,0.157787056,0.114673787,0.034614588,3321692,0.058769446,0.15148033,0.39977668,0.69697642,0.4122828803947578,0.0805868843409537,138298.0,-0.073712433,-0.075546739,31.0,0.04163481,0.080586884,1403.04,-0.01862446
富士フイルムホールディングス,T4901,2021-03-01,0.111234832,0.161816329,0.117677687,0.040431331,3549203,0.061227267,0.123788636,0.373899718,0.617749675,0.3966629251559507,0.0754716378740617,183457.0,-0.078716546,-0.045952007,22.1,0.051689638,0.075471638,1954.0,0.289241969
富士フイルムホールディングス,T4901,2022-03-01,0.122956655,0.144326318,0.127542677,0.037619587,3955280,0.063186171,0.062473706,0.361628001,0.638582604,0.4090723909076548,0.0909432478690682,216445.0,-0.038819502,-0.026593313,20.9,0.054723059,0.090943248,1946.4,0.12021352
富士フイルムホールディングス,T4901,2023-03-01,0.064970439,0.147218001,0.137218027,0.027493336,4134311,0.05952455,0.065321646,0.325677241,0.691539896,0.3980103818028492,0.0955141951444557,221674.0,-0.078181104,-0.029919133,23.8,0.053618128,0.095514195,2003.5,-0.269299772
富士フイルムホールディングス,T4901,2024-03-01,0.037570085,0.140925606,0.114520243,0.025970532,4783460,0.054929277,0.038824616,0.336606766,0.618990438,0.4006395318205582,0.0934592538255053,243297.0,-0.110258265,-9.66e-05,24.7,0.050862141,0.093459254,2768.62,0.53592402
ＮＴＴデータグループ,T9613,2005-03-01,0.06070649,0.140169521,0.030937702,0.031477867,1038571,0.070527677,0.221942457,0.536402422,0.822431013,0.2408912688944486,0.0459964432601653,,-0.080812,-0.067026713,,,0.045996443,1182.18,-0.094140457
ＮＴＴデータグループ,T9613,2006-03-01,0.08164353,0.156613047,0.045531914,0.025525969,1056336,0.0727581,0.18405886,0.521354948,0.858894329,0.2480554536025773,0.0516554408171228,,-0.115566449,-0.02968563,,,0.051655441,1728.16,0.423186683
ＮＴＴデータグループ,T9613,2007-03-01,0.103717676,0.170746938,0.027010722,0.022460192,1087346,0.081097461,0.165043142,0.497307205,0.960980222,0.2474739644641972,0.0863704137549549,,-0.121062661,-0.052818514,,,0.086370414,1713.61,0.080179352
ＮＴＴデータグループ,T9613,2008-03-01,0.094569816,0.173102971,0.035241287,0.019508689,1193827,0.088764117,0.095128524,0.528424135,0.899967081,0.2429819295330904,0.0892689442063281,,-0.154959638,-0.032421783,46.1,,0.089268944,1212.96,-0.220561543
ＮＴＴデータグループ,T9613,2009-03-01,0.098362391,0.172524157,0.036873447,0.017109367,1275091,0.073950016,0.197741181,0.535716274,0.89334173,0.2433078276381539,0.0865127663086036,,-0.172100658,0.021825893,34.8,,0.086512766,773.66,-0.45655756
ＮＴＴデータグループ,T9613,2010-03-01,0.092794562,0.174385737,0.020433752,0.021631323,1279256,0.072300618,0.161258575,0.51912127,0.893441188,0.2382898489859485,0.0714726932297408,,-0.136089258,-0.049838344,47.2,,0.071472693,978.81,0.16660377
ＮＴＴデータグループ,T9613,2011-03-01,0.114773287,0.164011448,0.019503383,0.02017272,1468617,0.055226788,0.232241626,0.570808454,0.791194709,0.2406550300267995,0.0673911883521147,38531.0,-0.194431223,0.071417531,45.1,0.026236258,0.067391188,869.38,-0.096905474
ＮＴＴデータグループ,T9613,2012-03-01,0.095482794,0.185597745,0.017500241,0.025974748,1474894,0.055681968,0.227864511,0.566239337,0.848316557,0.2472032334353972,0.0642722812200032,31066.0,-0.10837389,-0.044719824,55.3,0.021063217,0.064272281,854.35,0.08613125
ＮＴＴデータグループ,T9613,2013-03-01,0.100047956,0.205732565,0.015813067,0.023245287,1524309,0.06049036,0.188243985,0.551136285,0.854118817,0.2468744743425393,0.0658217231041959,44994.0,-0.075472886,-0.023398799,38.7,0.029517648,0.065821723,1034.71,0.066939164
ＮＴＴデータグループ,T9613,2014-03-01,0.106767104,0.203688297,0.013399884,0.027482633,1689940,0.057893771,0.199615371,0.579973845,0.795159591,0.2325982383916319,0.0465726328573597,25103.0,-0.112244813,-0.011447152,72.3,0.014854379,0.046572633,1202.89,0.322760028
ＮＴＴデータグループ,T9613,2015-03-01,0.087834513,0.201157865,0.017850746,0.061235865,1822837,0.057037464,0.191740128,0.557719094,0.829373115,0.24110735990983,0.0555710630686884,33579.0,-0.086204636,0.009488506,52.4,0.018421291,0.055571063,1543.11,0.271087743
ＮＴＴデータグループ,T9613,2016-03-01,0.079822332,0.216707995,0.014339476,0.044937992,1860319,0.065412437,0.171751726,0.584119175,0.868075314,0.2465178893762264,0.0624714765090281,65434.0,-0.101450343,-0.031273669,31.0,0.035173548,0.062471477,1347.2,0.093626295
ＮＴＴデータグループ,T9613,2017-03-01,0.09489263,0.20459896,0.013940073,0.038783514,2238941,0.06183861,0.146807352,0.627629312,0.77379127,0.2533211195787755,0.0675964358463306,68512.0,-0.191319914,0.099187964,32.0,0.03060019,0.067596436,1512.6,-0.04132097
ＮＴＴデータグループ,T9613,2018-03-01,0.087488652,0.249894393,0.00948946,,2270203,0.13562003,0.206527786,0.620955923,0.898461503,0.2471723644279277,0.0603621138506341,85691.0,-0.089858925,-0.04002065,25.5,0.037745974,0.060362114,1716.3,0.027086212
ＮＴＴデータグループ,T9613,2019-03-01,0.104889134,0.254862358,0.00617634,,2476062,0.144993542,0.18030122,0.609537645,0.873816972,0.2518865330175053,0.0682724594141775,97704.0,-0.075474281,0.00220148,25.5,0.039459442,0.068272459,1591.64,0.117743401
ＮＴＴデータグループ,T9613,2020-03-01,0.080898121,0.240879029,0.005110558,,2686008,0.133844724,0.164132423,0.632385682,0.843931961,0.2524391126200366,0.0577627218538138,79772.0,-0.095770377,-0.024601937,33.6,0.029699099,0.057762722,1403.04,-0.099107469
ＮＴＴデータグループ,T9613,2021-03-01,0.104265252,0.242794394,0.004996867,,2897015,0.144635772,0.163324663,0.611135255,0.800361061,0.2521178198768425,0.0600230823174439,81701.0,-0.060024888,-0.035076795,32.9,0.028201793,0.060023082,1954.0,0.560189674
ＮＴＴデータグループ,T9613,2022-03-01,0.104891437,0.25227386,0.008243765,,3084513,0.149855423,0.127621767,0.569375457,0.827328658,0.264900823149442,0.0833063600305027,150102.0,-0.063701142,-0.053983562,20.6,0.04866312,0.08330636,1946.4,0.301369409
ＮＴＴデータグループ,T9613,2023-03-01,0.074888677,0.221700875,0.012377168,,6158194,0.139266805,0.235948721,0.610865621,0.566754149,0.2642366501231168,0.074239681483659,166871.0,-0.052333687,0.022029023,20.6,0.027097395,0.074239681,2003.5,-0.220590315
ＮＴＴデータグループ,T9613,2024-03-01,0.066848777,0.214301436,0.007098068,,7219429,0.135125645,0.196619843,0.61487065,0.604949089,0.2736112004729601,0.0708778498447698,145541.0,-0.086503794,0.01512114,24.1,0.020159629,0.07087785,2768.62,0.389142043
オリックス,T8591,2005-03-01,0.034149383,,0.018652806,0.140706313,6068953,0.042767673,0.471557944,0.878312618,0.153025242,0.3897349314043348,0.1418246737654556,,-0.06722807,0.045204338,,,0.141824674,1182.18,0.265862426
オリックス,T8591,2006-03-01,0.05857986,,0.019406265,0.136859532,7242455,0.046118064,0.446817412,0.863566981,0.128393204,0.4621543378622234,0.2311658898655958,,-0.110371,0.105285846,,,0.23116589,1728.16,1.453623724
オリックス,T8591,2007-03-01,0.041140162,,0.026336673,0.150170332,8207187,0.04643613,0.470691968,0.849717205,0.137070107,0.4906076660503484,0.2510631489119613,,-0.097753103,0.066406919,,,0.251063149,1713.61,-0.040510901
オリックス,T8591,2008-03-01,0.051701006,,0.02588669,0.160270018,8994970,0.043618378,0.496075807,0.854451655,0.128020327,0.4315268523254532,0.1632510926681597,,-0.093199977,0.088156603,14.0,,0.163251093,1212.96,-0.552152665
オリックス,T8591,2009-03-01,0.070337344,,0.023651881,0.141736251,8369736,0.044243928,0.532136856,0.85531288,0.125872668,0.3670596029884549,0.0506444579652422,,0.020452616,-0.039975813,28.4,,0.050644458,773.66,-0.805007802
オリックス,T8591,2010-03-01,0.092653686,,0.019801028,0.180579085,7739800,0.036065273,0.495654926,0.826280266,0.117870488,0.3837743095975639,0.0314701181855849,,0.055917207,-0.060327657,20.2,,0.031470118,978.81,2.242373347
オリックス,T8591,2011-03-01,0.099671599,,0.012632869,0.173270733,8581582,0.030562896,0.528022456,0.83978129,0.110338397,0.3641187143433473,0.079520276107376,72607.0,0.02931837,-0.042368645,12.8,0.008460795,0.079520276,869.38,0.144423658
オリックス,T8591,2012-03-01,0.112117612,,0.009559057,0.173244624,8332830,0.032858825,0.512128533,0.825016951,0.116505557,0.3816862222799053,0.1282079806679089,85901.0,0.005011143,-0.038219548,11.6,0.010308744,0.128207981,854.35,-0.048890488
オリックス,T8591,2013-03-01,0.111564378,,0.004915927,0.167121619,8439710,0.034940182,0.481240943,0.795112154,0.12509482,0.4044975960536635,0.1428851523635964,119058.0,0.012519032,-0.055356523,12.6,0.014106884,0.142885152,1034.71,0.467574664
オリックス,T8591,2014-03-01,0.099821098,0.021326771,0.011694216,0.165755318,9066961,0.02909718,0.424912824,0.762925858,0.151681694,0.3956585219720612,0.1476399193771213,195287.0,-0.023747097,-0.030628123,15.6,0.02153831,0.147639919,1202.89,0.468754545
オリックス,T8591,2015-03-01,0.079789294,0.03044524,0.014465692,0.280963869,11443628,0.029355725,0.361156881,0.79158952,0.189999448,0.3513038551099374,0.1181212381276954,255257.0,-0.040878732,0.018650729,20.1,0.022305603,0.118121238,1543.11,0.190754233
オリックス,T8591,2016-03-01,0.073811066,0.026802529,0.012730924,0.258776969,10992918,0.024217046,0.358132208,0.774374193,0.215520756,0.3108152027560334,0.1214505981338864,270990.0,-0.050262269,-0.004366539,23.0,0.024651327,0.121450598,1347.2,-0.068102906
オリックス,T8591,2017-03-01,0.100892325,0.025234121,0.010493599,0.223639733,11231895,0.022418301,0.343217596,0.763693215,0.238486827,0.2919307758098362,0.1229062751175121,280926.0,-0.021154756,-0.002978927,25.0,0.025011453,0.122906275,1512.6,0.080811038
オリックス,T8591,2018-03-01,0.122975601,0.025798483,0.009714789,0.197876734,11425982,0.022956539,0.334894979,0.754393627,0.250549231,0.2767437563116295,0.1174369168892656,321589.0,-0.038431708,0.012341171,27.0,0.028145416,0.117436917,1716.3,0.081798501
オリックス,T8591,2019-03-01,0.105428234,0.023046564,0.009502734,0.223291378,12174917,0.024105298,0.34383988,0.756632345,0.199990193,0.3261340263768325,0.1353003699590613,327039.0,-0.071782912,0.013687732,30.0,0.026861704,0.13530037,1591.64,-0.147221878
オリックス,T8591,2020-03-01,0.086878253,0.023932912,0.009643216,0.230806699,13067528,0.021635844,0.327479995,0.76459465,0.174503472,0.3439161629747286,0.1182640750523279,306724.0,-0.112529776,0.022093161,32.0,0.02347223,0.118264075,1403.04,-0.083893955
オリックス,T8591,2021-03-01,0.079596584,0.026124888,0.010481099,0.259113673,13563082,0.01922218,0.325651132,0.771206574,0.169040341,0.3304869176537091,0.1128857229093281,196814.0,-0.089212024,0.00294063,50.1,0.014511009,0.112885723,1954.0,0.255805805
オリックス,T8591,2022-03-01,0.076507399,0.025222989,0.009779708,0.265960776,14270672,0.020421043,0.310219869,0.763753172,0.176611515,0.3514149736248519,0.1198568461314135,317612.0,-0.056678901,-0.021485884,33.0,0.022256276,0.119856846,1946.4,0.1994778
オリックス,T8591,2023-03-01,0.089402419,0.028896061,0.011054794,0.256046139,15289385,0.023993836,0.340741174,0.763543988,0.174216229,0.345769484757621,0.1261133651116753,296933.0,-0.071845794,0.028667471,34.8,0.019420861,0.126113365,2003.5,-0.033624735
オリックス,T8591,2024-03-01,0.072619761,0.024590463,0.013929519,0.280415265,16322100,0.022209397,0.344709075,0.753425723,0.172426403,0.3576946951723677,0.1281687033042314,338587.0,-0.084107008,-0.005236887,33.0,0.020744084,0.128168703,2768.62,0.403763146
ファナック,T6954,2005-03-01,0.489363724,0.110209799,0.075665197,0.05697902,799575,0.021990432,,0.12830066,0.413150736,0.4855317925199413,0.3638922944194706,,-0.035751493,-0.095456962,,,0.363892294,1182.18,0.040081582
ファナック,T6954,2006-03-01,0.521995021,0.099490928,0.066257919,0.072997944,903409,0.019553713,,0.119747534,0.421817803,0.4952082797566877,0.3689283446259782,,-0.01788448,-0.016064706,,,0.368928345,1728.16,0.50996755
ファナック,T6954,2007-03-01,0.520977992,0.102772617,0.06604642,0.075260806,951664,0.026179408,,0.137767111,0.440869887,0.5231456764229192,0.3883353989894175,,-0.015783932,-0.099976462,,,0.388335399,1713.61,0.024322287
ファナック,T6954,2008-03-01,0.540902738,0.089645284,0.063884826,0.077455229,1046837,0.023701875,,0.129382129,0.447442152,0.5347983236514169,0.4047062440355338,,-0.023702831,-0.035228025,30.0,,0.404706244,1212.96,-0.127009689
ファナック,T6954,2009-03-01,0.572684996,0.051609526,0.061616317,0.068155612,970441,0.012089349,,0.079509213,0.400097481,0.4840201817802514,0.3462761833873763,,-0.028190276,-0.038568032,30.0,,0.346276183,773.66,-0.311227244
ファナック,T6954,2010-03-01,0.560002736,0.062150999,0.059122908,0.031239801,891651,0.017450774,,0.088592958,0.284184059,0.3987205644986246,0.217148855730032,,-0.026439717,-0.116690275,30.0,,0.217148856,978.81,0.456742901
ファナック,T6954,2011-03-01,0.576031589,0.078263574,0.070504442,0.025932873,1013000,0.021192498,,0.116985192,0.440474827,0.5336720446614867,0.4252724668927232,120814.0,-0.006728529,-0.02542843,30.0,0.119263587,0.425272467,869.38,0.31980837
ファナック,T6954,2012-03-01,0.563472416,0.087311885,0.076593919,0.023557767,1130625,0.026707352,,0.128515644,0.476278165,0.513233251376065,0.4119541237381428,139442.0,-0.037233389,-0.037193588,30.0,0.1233318,0.411954124,854.35,0.216647441
ファナック,T6954,2013-03-01,0.596952867,0.066702594,0.059210262,0.026067313,1219113,0.018081999,,0.102520439,0.408817722,0.4809939907101797,0.3708323719138434,120989.0,-0.036062285,-0.032677857,30.0,0.099243475,0.370832372,1034.71,-0.037137207
ファナック,T6954,2014-03-01,0.61289348,0.068232552,0.065105097,0.031061743,1343904,0.019489487,,0.107181019,0.335571588,0.4962281806570638,0.3639528489320939,111512.0,-0.012253851,-0.023758393,30.0,0.082976172,0.363952849,1202.89,0.214611158
ファナック,T6954,2015-03-01,0.540594406,0.083845135,0.06751008,0.03707622,1611626,0.025174575,,0.139567741,0.452809771,0.5193680114010085,0.4081328107871081,208852.0,-0.015466368,-0.029357928,60.0,0.129590872,0.408132811,1543.11,0.452020383
ファナック,T6954,2016-03-01,0.453872873,0.066301363,0.068125019,0.043498723,1512895,0.016402328,,0.117645309,0.412069575,0.475613472822408,0.3457824445235781,160332.0,-0.07447774,-0.112084447,60.0,0.10597696,0.345782445,1347.2,-0.401012533
ファナック,T6954,2017-03-01,0.4024626,0.077191585,0.07562522,0.046137801,1564769,0.023013621,,0.124818424,0.343144579,0.4349203452141945,0.285351117997847,127777.0,-0.056597491,-0.057687109,60.0,0.081658705,0.285351118,1512.6,0.267798472
ファナック,T6954,2018-03-01,0.348524239,0.101526015,0.086862432,0.052045246,1728227,0.030609984,,0.150788641,0.420428566,0.4516925499176984,0.3159995375697086,182437.0,-0.075370307,-0.053868502,60.0,0.105563109,0.315999538,1716.3,0.174821891
ファナック,T6954,2019-03-01,0.373555687,0.065342636,0.096069745,0.053326689,1625340,0.022498062,,0.110865419,0.391036952,0.4182196082873902,0.2569308083478085,154769.0,-0.075887507,-0.106358054,126.1,0.095222545,0.256930808,1591.64,-0.287935289
ファナック,T6954,2020-03-01,0.268338029,0.056374252,0.094248657,0.055098879,1512499,0.017834061,,0.098931636,0.336034602,0.3583989831815714,0.1738310916631907,74617.0,-0.055748136,-0.093042045,78.6,0.04933359,0.173831092,1403.04,-0.18840989
ファナック,T6954,2021-03-01,0.264451378,0.078865192,0.10107612,0.067199486,1625191,0.027082971,,0.116685977,0.339213668,0.3663427579464054,0.2040933306970779,96258.0,-0.010318787,-0.032692773,60.0,0.059228735,0.204093331,1954.0,0.702934828
ファナック,T6954,2022-03-01,0.237401091,0.084191721,0.139892957,0.076071602,1783964,0.027732062,,0.131216213,0.410887215,0.4033161984589527,0.2499836291009102,158490.0,-0.03022987,-0.049975224,60.0,0.088841485,0.249983629,1946.4,-0.219011664
ファナック,T6954,2023-03-01,0.273561864,0.086886508,0.187120504,0.085133139,1873536,0.030389061,,0.13129238,0.454731588,0.381952823854753,0.2246113649061688,173914.0,-0.041631439,-0.068279446,60.0,0.092826619,0.224611365,2003.5,0.140520823
ファナック,T6954,2024-03-01,0.271531128,0.080954312,0.188234182,0.095758285,1926037,0.022293445,,0.107389941,0.412906917,0.346854040242734,0.1784529608663177,135487.0,-0.007041921,-0.06360937,60.0,0.070344966,0.178452961,2768.62,-0.078062231
コマツ,T6301,2005-03-01,0.067327413,0.228762211,0.211861693,0.054080968,1449068,0.183643556,0.150244157,0.643846942,0.99014539,0.2564148849864928,0.0710369754974254,,-0.026038116,-0.039911861,,,0.071036975,1182.18,0.22850493
コマツ,T6301,2006-03-01,0.042400545,0.248034501,0.223998789,0.072845578,1652125,0.184475146,0.118152682,0.593937505,0.975797836,0.26480330492389,0.1013733298596896,,-0.04950715,-0.050516759,,,0.10137333,1728.16,1.50612951
コマツ,T6301,2007-03-01,0.05002923,0.265659318,0.237471949,0.081944943,1843982,0.197976444,0.094545391,0.568059233,1.026768699,0.2835365805350641,0.1292639527016499,,-0.054024389,-0.022445447,,,0.129263953,1713.61,0.226628551
コマツ,T6301,2008-03-01,0.048503524,0.254183795,0.24627318,0.052417742,2105146,0.183884633,0.111762795,0.564227374,1.06549522,0.2907058911121286,0.1483934850422844,,-0.060889839,-0.008275911,20.0,,0.148393485,1212.96,0.044815799
コマツ,T6301,2009-03-01,0.046015381,0.19767361,0.257664702,0.041755478,1969059,0.108871801,0.148348018,0.569167811,1.026755928,0.2529179030173469,0.0751569314200667,,-0.073826127,0.029059058,50.0,,0.075156931,773.66,-0.588640496
コマツ,T6301,2010-03-01,0.042653728,0.236151614,0.202350623,0.043160605,1959055,0.10567544,0.182223062,0.552437783,0.730742118,0.2305206054357332,0.0468264080404368,,-0.037246019,-0.059397516,46.1,,0.046826408,978.81,0.76202689
コマツ,T6301,2011-03-01,0.039531216,0.253824675,0.220495948,0.040567446,2149137,0.14376701,0.135473913,0.54740903,0.857612614,0.271095263647052,0.1209515133791648,157827.0,-0.041183508,-0.026226806,24.4,0.073437403,0.120951513,869.38,0.381938297
コマツ,T6301,2012-03-01,0.03619261,0.247044532,0.263887674,0.032971361,2320529,0.117843819,0.134675757,0.544303476,0.85401346,0.2729882432964991,0.129350986974729,176748.0,-0.053668366,0.008093413,24.2,0.076167133,0.129350987,854.35,-0.111059972
コマツ,T6301,2013-03-01,0.037268598,0.247656638,0.251661234,0.032057023,2517857,0.08986809,0.136550249,0.502475716,0.74864895,0.2692490308972297,0.1122562388892042,137135.0,-0.052186046,-0.028521874,36.2,0.054464978,0.112256239,1034.71,-0.045001909
コマツ,T6301,2014-03-01,0.034375665,0.239462791,0.235739694,0.034717728,2651556,0.088337188,0.11731489,0.456503653,0.736796432,0.2869536464179741,0.1230999095542359,169604.0,-0.06314745,-0.058587863,34.7,0.063963963,0.12309991,1202.89,-0.059868334
コマツ,T6301,2015-03-01,0.038347531,0.227435823,0.222582348,0.036959599,2798407,0.08043612,0.099796063,0.428782161,0.707072274,0.2918532392367421,0.1223353393885608,161448.0,-0.064963031,-0.051451772,35.8,0.057692832,0.122335339,1543.11,0.155422371
コマツ,T6301,2016-03-01,0.041485795,0.229164165,0.206379506,0.03149671,2614654,0.078561446,0.081324718,0.392745656,0.709449128,0.2906746438205809,0.1124426134415546,143137.0,-0.056849587,-0.066195757,39.8,0.054744154,0.112442613,1347.2,-0.234677876
コマツ,T6301,2017-03-01,0.045996924,0.239558935,0.200978964,0.037737504,2656482,0.090387588,0.071846525,0.379436789,0.67871305,0.2865047984208445,0.0965602119591411,119366.0,-0.05017877,-0.040549117,48.2,0.04493387,0.096560212,1512.6,0.531592212
コマツ,T6301,2018-03-01,0.04354495,0.238275447,0.216539591,0.012853228,3372538,0.090008178,0.142533012,0.483003601,0.741609731,0.2939510384801609,0.1073536637976703,208965.0,-0.112006151,0.072333951,40.3,0.061960764,0.107353664,1716.3,0.232271972
コマツ,T6301,2019-03-01,0.0414516,0.233821823,0.230209341,0.012661965,3638219,0.073374088,0.129867114,0.476978159,0.749059636,0.3082587497702039,0.1459708363621152,274651.0,-0.051454846,-0.001005987,40.5,0.075490518,0.145970836,1591.64,-0.262327002
コマツ,T6301,2020-03-01,0.068334553,0.206958398,0.220410019,0.012692388,3653686,0.060256957,0.112171654,0.491958258,0.669151646,0.2846049074183903,0.1025441025494198,163684.0,-0.052256817,-0.000946168,57.7,0.044799696,0.102544103,1403.04,-0.295833298
コマツ,T6301,2021-03-01,0.064237045,0.219692452,0.209745139,0.012802123,3784841,0.068250159,0.142811019,0.468399069,0.578495107,0.265381052946958,0.0764225087599428,118616.0,-0.043081598,-0.052754396,48.9,0.031339762,0.076422509,1954.0,0.800701651
